/root/minigrid-continual_backprop/scripts/train.py --algo ppo --env ALE/Kaboom-v5 --model kaboom_breakout_cb --frames 10000000 --procs 100 --save-interval 10 --continual-backprop

Namespace(algo='ppo', env='ALE/Kaboom-v5', model='kaboom_breakout_cb', seed=1, log_interval=1, save_interval=10, procs=100, frames=10000000, epochs=4, batch_size=256, frames_per_proc=None, discount=0.99, lr=0.001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False, continual_backprop=True, exploration=False, mem=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

AtariACModel(
  (image_conv): Sequential(
    (0): Conv2d(4, 32, kernel_size=(8, 8), stride=(4, 4))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(4, 4), stride=(2, 2))
    (3): ReLU()
    (4): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1))
    (5): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=3136, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=3136, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1147 | F 14681600 | FPS 0180 | D 26268 | rR:mean/std/min/max 3.04 2.04 0.00 11.00 | F:mean/std/min/max 218.3 48.3 134.0 372.0 | H 1.308 | V 0.963 | pL 0.016 | vL 0.125 | grad 0.040
U 1148 | F 14694400 | FPS 0178 | D 26340 | rR:mean/std/min/max 2.62 1.91 0.00 11.00 | F:mean/std/min/max 207.9 51.2 124.0 372.0 | H 1.319 | V 0.896 | pL 0.077 | vL 0.139 | grad 0.047
U 1149 | F 14707200 | FPS 0178 | D 26412 | rR:mean/std/min/max 1.96 1.57 0.00 7.00 | F:mean/std/min/max 190.3 50.0 124.0 341.0 | H 1.308 | V 0.862 | pL 0.039 | vL 0.114 | grad 0.038
U 1150 | F 14720000 | FPS 0179 | D 26483 | rR:mean/std/min/max 1.77 1.45 0.00 9.00 | F:mean/std/min/max 184.2 44.6 122.0 348.0 | H 1.278 | V 0.832 | pL 0.026 | vL 0.091 | grad 0.040
Status saved
U 1151 | F 14732800 | FPS 0177 | D 26556 | rR:mean/std/min/max 2.16 1.48 0.00 7.00 | F:mean/std/min/max 198.8 49.5 123.0 360.0 | H 1.239 | V 0.851 | pL -0.016 | vL 0.138 | grad 0.043
U 1152 | F 14745600 | FPS 0180 | D 26627 | rR:mean/std/min/max 2.90 2.30 0.00 11.00 | F:mean/std/min/max 210.9 53.8 126.0 399.0 | H 1.274 | V 0.930 | pL -0.078 | vL 0.190 | grad 0.051
U 1153 | F 14758400 | FPS 0180 | D 26698 | rR:mean/std/min/max 3.44 2.44 0.00 11.00 | F:mean/std/min/max 223.5 52.9 126.0 399.0 | H 1.251 | V 0.949 | pL -0.014 | vL 0.179 | grad 0.050
U 1154 | F 14771200 | FPS 0178 | D 26769 | rR:mean/std/min/max 3.24 2.13 0.00 11.00 | F:mean/std/min/max 226.9 58.2 126.0 398.0 | H 1.225 | V 0.968 | pL -0.018 | vL 0.160 | grad 0.047
U 1155 | F 14784000 | FPS 0181 | D 26840 | rR:mean/std/min/max 3.22 2.13 0.00 11.00 | F:mean/std/min/max 222.8 48.9 129.0 398.0 | H 1.251 | V 1.014 | pL -0.043 | vL 0.211 | grad 0.054
U 1156 | F 14796800 | FPS 0180 | D 26911 | rR:mean/std/min/max 3.70 2.32 0.00 11.00 | F:mean/std/min/max 234.0 49.5 143.0 398.0 | H 1.227 | V 1.006 | pL -0.007 | vL 0.153 | grad 0.044
U 1157 | F 14809600 | FPS 0180 | D 26982 | rR:mean/std/min/max 3.36 2.14 0.00 11.00 | F:mean/std/min/max 226.9 48.0 140.0 398.0 | H 1.236 | V 1.054 | pL -0.042 | vL 0.215 | grad 0.060
U 1158 | F 14822400 | FPS 0180 | D 27054 | rR:mean/std/min/max 3.61 2.21 1.00 11.00 | F:mean/std/min/max 231.0 46.2 155.0 384.0 | H 1.180 | V 1.058 | pL -0.022 | vL 0.193 | grad 0.055
U 1159 | F 14835200 | FPS 0180 | D 27125 | rR:mean/std/min/max 3.56 2.07 0.00 11.00 | F:mean/std/min/max 229.9 41.5 134.0 353.0 | H 1.213 | V 1.078 | pL -0.016 | vL 0.208 | grad 0.056
U 1160 | F 14848000 | FPS 0179 | D 27196 | rR:mean/std/min/max 3.65 2.39 0.00 11.00 | F:mean/std/min/max 224.6 39.7 130.0 381.0 | H 1.250 | V 1.118 | pL -0.025 | vL 0.222 | grad 0.064
Status saved
U 1161 | F 14860800 | FPS 0178 | D 27268 | rR:mean/std/min/max 3.65 2.46 0.00 11.00 | F:mean/std/min/max 228.1 51.9 130.0 426.0 | H 1.247 | V 1.086 | pL 0.020 | vL 0.169 | grad 0.047
U 1162 | F 14873600 | FPS 0178 | D 27340 | rR:mean/std/min/max 3.34 2.11 0.00 11.00 | F:mean/std/min/max 224.3 51.8 124.0 406.0 | H 1.206 | V 1.059 | pL 0.021 | vL 0.161 | grad 0.049
U 1163 | F 14886400 | FPS 0179 | D 27411 | rR:mean/std/min/max 3.28 2.08 0.00 11.00 | F:mean/std/min/max 219.6 48.0 124.0 421.0 | H 1.236 | V 1.063 | pL -0.013 | vL 0.189 | grad 0.059
U 1164 | F 14899200 | FPS 0179 | D 27483 | rR:mean/std/min/max 3.37 2.21 0.00 11.00 | F:mean/std/min/max 221.9 47.7 130.0 421.0 | H 1.251 | V 1.107 | pL -0.043 | vL 0.231 | grad 0.059
U 1165 | F 14912000 | FPS 0180 | D 27554 | rR:mean/std/min/max 3.65 2.41 0.00 13.00 | F:mean/std/min/max 234.4 52.0 135.0 381.0 | H 1.211 | V 1.099 | pL 0.016 | vL 0.184 | grad 0.047
U 1166 | F 14924800 | FPS 0178 | D 27626 | rR:mean/std/min/max 3.50 2.45 0.00 11.00 | F:mean/std/min/max 227.5 52.1 140.0 380.0 | H 1.180 | V 1.092 | pL -0.009 | vL 0.183 | grad 0.051
U 1167 | F 14937600 | FPS 0178 | D 27698 | rR:mean/std/min/max 3.28 2.27 0.00 11.00 | F:mean/std/min/max 223.8 51.6 129.0 403.0 | H 1.159 | V 1.100 | pL -0.009 | vL 0.198 | grad 0.055
U 1168 | F 14950400 | FPS 0179 | D 27769 | rR:mean/std/min/max 3.43 2.20 0.00 11.00 | F:mean/std/min/max 232.3 51.9 127.0 403.0 | H 1.218 | V 1.146 | pL -0.026 | vL 0.219 | grad 0.060
U 1169 | F 14963200 | FPS 0177 | D 27841 | rR:mean/std/min/max 3.97 2.71 0.00 11.00 | F:mean/std/min/max 238.5 46.5 127.0 367.0 | H 1.196 | V 1.133 | pL 0.012 | vL 0.246 | grad 0.057
U 1170 | F 14976000 | FPS 0178 | D 27913 | rR:mean/std/min/max 4.15 2.95 0.00 13.00 | F:mean/std/min/max 244.4 61.0 133.0 467.0 | H 1.185 | V 1.128 | pL -0.006 | vL 0.208 | grad 0.055
Status saved
U 1171 | F 14988800 | FPS 0180 | D 27984 | rR:mean/std/min/max 3.63 2.51 0.00 13.00 | F:mean/std/min/max 234.2 53.2 133.0 467.0 | H 1.221 | V 1.140 | pL -0.015 | vL 0.199 | grad 0.047
U 1172 | F 15001600 | FPS 0177 | D 28057 | rR:mean/std/min/max 3.73 2.28 0.00 11.00 | F:mean/std/min/max 234.2 44.0 127.0 390.0 | H 1.193 | V 1.147 | pL 0.003 | vL 0.212 | grad 0.064
U 1173 | F 15014400 | FPS 0178 | D 28129 | rR:mean/std/min/max 3.81 2.50 0.00 11.00 | F:mean/std/min/max 236.9 51.5 125.0 430.0 | H 1.139 | V 1.138 | pL -0.011 | vL 0.188 | grad 0.055
U 1174 | F 15027200 | FPS 0179 | D 28200 | rR:mean/std/min/max 4.04 2.65 0.00 11.00 | F:mean/std/min/max 247.4 61.2 125.0 489.0 | H 1.186 | V 1.163 | pL -0.020 | vL 0.234 | grad 0.063
U 1175 | F 15040000 | FPS 0178 | D 28272 | rR:mean/std/min/max 4.36 2.34 1.00 11.00 | F:mean/std/min/max 253.6 57.5 159.0 489.0 | H 1.247 | V 1.193 | pL -0.005 | vL 0.235 | grad 0.057
U 1176 | F 15052800 | FPS 0180 | D 28343 | rR:mean/std/min/max 4.05 2.35 0.00 11.00 | F:mean/std/min/max 240.0 51.1 132.0 432.0 | H 1.213 | V 1.178 | pL 0.014 | vL 0.233 | grad 0.059
U 1177 | F 15065600 | FPS 0180 | D 28414 | rR:mean/std/min/max 3.73 2.24 1.00 11.00 | F:mean/std/min/max 231.6 45.4 155.0 409.0 | H 1.242 | V 1.160 | pL 0.014 | vL 0.162 | grad 0.045
U 1178 | F 15078400 | FPS 0179 | D 28485 | rR:mean/std/min/max 3.72 2.15 1.00 11.00 | F:mean/std/min/max 235.7 51.0 153.0 390.0 | H 1.281 | V 1.155 | pL -0.006 | vL 0.213 | grad 0.052
U 1179 | F 15091200 | FPS 0178 | D 28557 | rR:mean/std/min/max 3.74 2.46 0.00 11.00 | F:mean/std/min/max 231.9 51.3 125.0 388.0 | H 1.300 | V 1.152 | pL -0.001 | vL 0.219 | grad 0.051
U 1180 | F 15104000 | FPS 0177 | D 28630 | rR:mean/std/min/max 3.29 2.13 0.00 11.00 | F:mean/std/min/max 222.6 43.5 125.0 395.0 | H 1.294 | V 1.094 | pL 0.047 | vL 0.150 | grad 0.046
Status saved
U 1181 | F 15116800 | FPS 0175 | D 28703 | rR:mean/std/min/max 2.80 1.44 0.00 7.00 | F:mean/std/min/max 219.6 46.7 128.0 392.0 | H 1.291 | V 1.055 | pL 0.034 | vL 0.130 | grad 0.039
U 1182 | F 15129600 | FPS 0175 | D 28776 | rR:mean/std/min/max 2.96 2.00 0.00 11.00 | F:mean/std/min/max 220.8 55.9 123.0 421.0 | H 1.273 | V 1.040 | pL 0.027 | vL 0.171 | grad 0.043
U 1183 | F 15142400 | FPS 0177 | D 28848 | rR:mean/std/min/max 3.05 2.12 0.00 11.00 | F:mean/std/min/max 219.6 54.4 122.0 421.0 | H 1.253 | V 1.026 | pL 0.007 | vL 0.173 | grad 0.047
U 1184 | F 15155200 | FPS 0178 | D 28920 | rR:mean/std/min/max 2.98 1.85 0.00 8.00 | F:mean/std/min/max 219.7 52.5 122.0 467.0 | H 1.262 | V 1.046 | pL -0.006 | vL 0.140 | grad 0.044
U 1185 | F 15168000 | FPS 0177 | D 28993 | rR:mean/std/min/max 3.38 2.25 0.00 14.00 | F:mean/std/min/max 229.7 56.3 140.0 467.0 | H 1.257 | V 1.062 | pL -0.023 | vL 0.213 | grad 0.055
U 1186 | F 15180800 | FPS 0179 | D 29064 | rR:mean/std/min/max 3.74 2.50 0.00 14.00 | F:mean/std/min/max 237.7 61.2 126.0 426.0 | H 1.276 | V 1.061 | pL 0.001 | vL 0.176 | grad 0.051
U 1187 | F 15193600 | FPS 0178 | D 29136 | rR:mean/std/min/max 3.35 2.18 0.00 11.00 | F:mean/std/min/max 228.6 54.7 122.0 426.0 | H 1.274 | V 1.046 | pL 0.009 | vL 0.152 | grad 0.048
U 1188 | F 15206400 | FPS 0181 | D 29207 | rR:mean/std/min/max 3.34 2.03 0.00 11.00 | F:mean/std/min/max 229.4 49.2 122.0 395.0 | H 1.208 | V 1.058 | pL -0.018 | vL 0.186 | grad 0.056
U 1189 | F 15219200 | FPS 0175 | D 29280 | rR:mean/std/min/max 3.45 2.10 1.00 11.00 | F:mean/std/min/max 233.1 54.3 155.0 451.0 | H 1.256 | V 1.074 | pL 0.009 | vL 0.151 | grad 0.050
U 1190 | F 15232000 | FPS 0177 | D 29352 | rR:mean/std/min/max 3.17 1.86 0.00 8.00 | F:mean/std/min/max 228.5 54.4 132.0 451.0 | H 1.246 | V 1.054 | pL 0.019 | vL 0.169 | grad 0.054
Status saved
U 1191 | F 15244800 | FPS 0180 | D 29423 | rR:mean/std/min/max 3.30 1.87 0.00 7.00 | F:mean/std/min/max 230.1 51.7 132.0 395.0 | H 1.261 | V 1.039 | pL 0.005 | vL 0.146 | grad 0.044
U 1192 | F 15257600 | FPS 0177 | D 29496 | rR:mean/std/min/max 3.45 1.98 0.00 8.00 | F:mean/std/min/max 235.8 56.8 125.0 429.0 | H 1.277 | V 1.033 | pL 0.001 | vL 0.183 | grad 0.050
U 1193 | F 15270400 | FPS 0178 | D 29567 | rR:mean/std/min/max 3.23 2.10 0.00 11.00 | F:mean/std/min/max 225.4 52.0 125.0 429.0 | H 1.278 | V 0.993 | pL 0.026 | vL 0.145 | grad 0.041
U 1194 | F 15283200 | FPS 0180 | D 29639 | rR:mean/std/min/max 2.81 1.75 0.00 11.00 | F:mean/std/min/max 217.4 48.0 126.0 374.0 | H 1.248 | V 0.981 | pL 0.008 | vL 0.154 | grad 0.045
U 1195 | F 15296000 | FPS 0175 | D 29712 | rR:mean/std/min/max 3.09 1.93 0.00 11.00 | F:mean/std/min/max 222.5 48.0 125.0 374.0 | H 1.262 | V 1.013 | pL -0.013 | vL 0.167 | grad 0.043
U 1196 | F 15308800 | FPS 0177 | D 29784 | rR:mean/std/min/max 3.44 2.20 0.00 11.00 | F:mean/std/min/max 227.8 52.8 129.0 505.0 | H 1.260 | V 1.018 | pL -0.011 | vL 0.209 | grad 0.053
U 1197 | F 15321600 | FPS 0178 | D 29856 | rR:mean/std/min/max 3.41 2.15 0.00 11.00 | F:mean/std/min/max 227.7 50.5 129.0 417.0 | H 1.249 | V 1.048 | pL -0.013 | vL 0.176 | grad 0.047
U 1198 | F 15334400 | FPS 0177 | D 29928 | rR:mean/std/min/max 3.36 2.24 0.00 11.00 | F:mean/std/min/max 220.6 47.6 124.0 417.0 | H 1.254 | V 1.022 | pL 0.010 | vL 0.198 | grad 0.051
U 1199 | F 15347200 | FPS 0178 | D 30000 | rR:mean/std/min/max 3.03 2.13 0.00 11.00 | F:mean/std/min/max 215.3 51.8 126.0 415.0 | H 1.255 | V 1.005 | pL 0.026 | vL 0.151 | grad 0.048
U 1200 | F 15360000 | FPS 0180 | D 30071 | rR:mean/std/min/max 2.90 2.13 0.00 11.00 | F:mean/std/min/max 211.1 50.1 125.0 415.0 | H 1.269 | V 1.009 | pL -0.014 | vL 0.181 | grad 0.051
Status saved
U 1201 | F 15372800 | FPS 0180 | D 30143 | rR:mean/std/min/max 3.09 2.17 0.00 11.00 | F:mean/std/min/max 213.4 43.8 125.0 364.0 | H 1.283 | V 1.008 | pL 0.003 | vL 0.164 | grad 0.047
U 1202 | F 15385600 | FPS 0178 | D 30214 | rR:mean/std/min/max 2.99 2.29 0.00 11.00 | F:mean/std/min/max 212.1 45.7 127.0 364.0 | H 1.256 | V 0.975 | pL 0.025 | vL 0.149 | grad 0.042
U 1203 | F 15398400 | FPS 0175 | D 30288 | rR:mean/std/min/max 2.85 2.11 0.00 11.00 | F:mean/std/min/max 214.1 51.3 123.0 382.0 | H 1.243 | V 0.999 | pL -0.024 | vL 0.169 | grad 0.049
U 1204 | F 15411200 | FPS 0178 | D 30359 | rR:mean/std/min/max 3.12 2.09 0.00 11.00 | F:mean/std/min/max 221.6 51.0 123.0 382.0 | H 1.228 | V 0.999 | pL -0.005 | vL 0.158 | grad 0.044
U 1205 | F 15424000 | FPS 0179 | D 30431 | rR:mean/std/min/max 3.47 2.22 0.00 11.00 | F:mean/std/min/max 228.5 49.3 123.0 414.0 | H 1.217 | V 1.005 | pL -0.021 | vL 0.187 | grad 0.048
U 1206 | F 15436800 | FPS 0180 | D 30502 | rR:mean/std/min/max 3.63 2.43 0.00 11.00 | F:mean/std/min/max 234.0 50.6 123.0 414.0 | H 1.259 | V 1.031 | pL -0.022 | vL 0.189 | grad 0.051
U 1207 | F 15449600 | FPS 0180 | D 30573 | rR:mean/std/min/max 3.55 2.46 0.00 11.00 | F:mean/std/min/max 233.8 48.7 147.0 380.0 | H 1.252 | V 1.050 | pL -0.014 | vL 0.215 | grad 0.048
U 1208 | F 15462400 | FPS 0177 | D 30646 | rR:mean/std/min/max 3.39 2.31 0.00 11.00 | F:mean/std/min/max 233.8 53.7 136.0 475.0 | H 1.264 | V 1.023 | pL 0.036 | vL 0.143 | grad 0.046
U 1209 | F 15475200 | FPS 0177 | D 30718 | rR:mean/std/min/max 3.04 2.01 0.00 11.00 | F:mean/std/min/max 232.6 54.4 132.0 475.0 | H 1.202 | V 0.999 | pL 0.025 | vL 0.132 | grad 0.046
U 1210 | F 15488000 | FPS 0179 | D 30790 | rR:mean/std/min/max 3.31 2.20 0.00 11.00 | F:mean/std/min/max 244.7 61.6 132.0 506.0 | H 1.250 | V 1.027 | pL -0.033 | vL 0.169 | grad 0.049
Status saved
U 1211 | F 15500800 | FPS 0177 | D 30862 | rR:mean/std/min/max 3.87 2.52 0.00 11.00 | F:mean/std/min/max 256.1 66.8 136.0 506.0 | H 1.251 | V 1.061 | pL -0.025 | vL 0.214 | grad 0.059
U 1212 | F 15513600 | FPS 0179 | D 30934 | rR:mean/std/min/max 3.75 2.40 0.00 11.00 | F:mean/std/min/max 251.8 60.4 142.0 436.0 | H 1.249 | V 1.047 | pL -0.017 | vL 0.180 | grad 0.051
U 1213 | F 15526400 | FPS 0178 | D 31006 | rR:mean/std/min/max 3.65 2.43 0.00 11.00 | F:mean/std/min/max 245.5 61.5 135.0 481.0 | H 1.225 | V 1.059 | pL -0.002 | vL 0.192 | grad 0.047
U 1214 | F 15539200 | FPS 0179 | D 31077 | rR:mean/std/min/max 3.50 2.41 1.00 11.00 | F:mean/std/min/max 230.4 46.8 153.0 350.0 | H 1.223 | V 1.039 | pL 0.017 | vL 0.175 | grad 0.046
U 1215 | F 15552000 | FPS 0179 | D 31149 | rR:mean/std/min/max 3.15 1.86 0.00 11.00 | F:mean/std/min/max 225.5 43.9 151.0 350.0 | H 1.173 | V 1.032 | pL 0.003 | vL 0.161 | grad 0.047
U 1216 | F 15564800 | FPS 0178 | D 31221 | rR:mean/std/min/max 3.13 1.65 1.00 9.00 | F:mean/std/min/max 225.9 41.9 151.0 358.0 | H 1.170 | V 1.062 | pL -0.016 | vL 0.151 | grad 0.047
U 1217 | F 15577600 | FPS 0178 | D 31292 | rR:mean/std/min/max 3.71 2.26 0.00 11.00 | F:mean/std/min/max 234.8 49.2 130.0 399.0 | H 1.249 | V 1.098 | pL -0.026 | vL 0.234 | grad 0.067
U 1218 | F 15590400 | FPS 0177 | D 31365 | rR:mean/std/min/max 3.77 2.24 0.00 11.00 | F:mean/std/min/max 237.3 52.2 130.0 399.0 | H 1.276 | V 1.080 | pL -0.001 | vL 0.152 | grad 0.042
U 1219 | F 15603200 | FPS 0176 | D 31437 | rR:mean/std/min/max 3.05 1.85 0.00 9.00 | F:mean/std/min/max 223.1 54.3 125.0 389.0 | H 1.258 | V 1.024 | pL 0.062 | vL 0.159 | grad 0.050
U 1220 | F 15616000 | FPS 0177 | D 31510 | rR:mean/std/min/max 2.82 1.97 0.00 10.00 | F:mean/std/min/max 214.5 51.6 125.0 378.0 | H 1.272 | V 1.032 | pL -0.004 | vL 0.119 | grad 0.036
Status saved
U 1221 | F 15628800 | FPS 0179 | D 31581 | rR:mean/std/min/max 3.14 2.17 0.00 11.00 | F:mean/std/min/max 223.9 52.9 126.0 378.0 | H 1.292 | V 1.034 | pL -0.005 | vL 0.198 | grad 0.051
U 1222 | F 15641600 | FPS 0179 | D 31653 | rR:mean/std/min/max 3.34 2.34 0.00 11.00 | F:mean/std/min/max 227.2 56.4 125.0 416.0 | H 1.330 | V 1.013 | pL 0.009 | vL 0.165 | grad 0.048
U 1223 | F 15654400 | FPS 0177 | D 31725 | rR:mean/std/min/max 3.05 2.39 0.00 11.00 | F:mean/std/min/max 220.6 60.3 125.0 416.0 | H 1.309 | V 0.987 | pL 0.029 | vL 0.158 | grad 0.052
U 1224 | F 15667200 | FPS 0178 | D 31797 | rR:mean/std/min/max 2.72 1.94 0.00 11.00 | F:mean/std/min/max 216.7 55.0 124.0 393.0 | H 1.312 | V 0.955 | pL 0.032 | vL 0.111 | grad 0.036
U 1225 | F 15680000 | FPS 0177 | D 31869 | rR:mean/std/min/max 2.64 1.82 0.00 9.00 | F:mean/std/min/max 216.4 55.4 125.0 376.0 | H 1.285 | V 0.941 | pL 0.015 | vL 0.125 | grad 0.034
U 1226 | F 15692800 | FPS 0180 | D 31940 | rR:mean/std/min/max 2.72 1.67 0.00 8.00 | F:mean/std/min/max 220.8 49.8 125.0 376.0 | H 1.287 | V 0.931 | pL 0.008 | vL 0.123 | grad 0.043
U 1227 | F 15705600 | FPS 0176 | D 32013 | rR:mean/std/min/max 2.72 1.61 0.00 8.00 | F:mean/std/min/max 222.4 49.1 138.0 386.0 | H 1.305 | V 0.939 | pL -0.003 | vL 0.141 | grad 0.041
U 1228 | F 15718400 | FPS 0177 | D 32085 | rR:mean/std/min/max 3.14 2.02 0.00 11.00 | F:mean/std/min/max 231.4 53.1 129.0 426.0 | H 1.295 | V 0.925 | pL 0.014 | vL 0.144 | grad 0.040
U 1229 | F 15731200 | FPS 0178 | D 32157 | rR:mean/std/min/max 2.64 1.53 0.00 8.00 | F:mean/std/min/max 219.7 48.5 129.0 426.0 | H 1.290 | V 0.908 | pL 0.009 | vL 0.117 | grad 0.038
U 1230 | F 15744000 | FPS 0179 | D 32229 | rR:mean/std/min/max 2.60 1.54 0.00 11.00 | F:mean/std/min/max 216.0 46.9 134.0 340.0 | H 1.306 | V 0.915 | pL 0.002 | vL 0.108 | grad 0.038
Status saved
U 1231 | F 15756800 | FPS 0177 | D 32301 | rR:mean/std/min/max 2.55 1.48 0.00 10.00 | F:mean/std/min/max 213.8 52.5 126.0 395.0 | H 1.316 | V 0.887 | pL 0.025 | vL 0.137 | grad 0.042
U 1232 | F 15769600 | FPS 0179 | D 32373 | rR:mean/std/min/max 2.66 1.82 0.00 10.00 | F:mean/std/min/max 211.1 53.6 126.0 395.0 | H 1.306 | V 0.872 | pL 0.021 | vL 0.096 | grad 0.037
U 1233 | F 15782400 | FPS 0179 | D 32444 | rR:mean/std/min/max 2.32 1.48 0.00 9.00 | F:mean/std/min/max 204.8 50.0 125.0 368.0 | H 1.317 | V 0.849 | pL 0.020 | vL 0.105 | grad 0.031
U 1234 | F 15795200 | FPS 0180 | D 32516 | rR:mean/std/min/max 2.35 1.71 0.00 11.00 | F:mean/std/min/max 204.1 48.0 123.0 361.0 | H 1.297 | V 0.833 | pL 0.012 | vL 0.112 | grad 0.038
U 1235 | F 15808000 | FPS 0177 | D 32588 | rR:mean/std/min/max 2.42 1.92 0.00 11.00 | F:mean/std/min/max 205.5 55.7 122.0 453.0 | H 1.317 | V 0.842 | pL -0.015 | vL 0.125 | grad 0.039
U 1236 | F 15820800 | FPS 0180 | D 32659 | rR:mean/std/min/max 2.55 1.56 0.00 7.00 | F:mean/std/min/max 213.7 52.1 125.0 414.0 | H 1.301 | V 0.820 | pL 0.025 | vL 0.100 | grad 0.033
U 1237 | F 15833600 | FPS 0179 | D 32731 | rR:mean/std/min/max 2.41 1.68 0.00 11.00 | F:mean/std/min/max 207.8 50.7 125.0 422.0 | H 1.293 | V 0.825 | pL -0.012 | vL 0.115 | grad 0.036
U 1238 | F 15846400 | FPS 0178 | D 32803 | rR:mean/std/min/max 2.58 1.77 0.00 9.00 | F:mean/std/min/max 212.0 54.2 126.0 375.0 | H 1.312 | V 0.840 | pL -0.015 | vL 0.133 | grad 0.038
U 1239 | F 15859200 | FPS 0177 | D 32875 | rR:mean/std/min/max 2.75 1.79 0.00 9.00 | F:mean/std/min/max 218.3 55.2 125.0 381.0 | H 1.328 | V 0.871 | pL -0.014 | vL 0.121 | grad 0.038
U 1240 | F 15872000 | FPS 0179 | D 32946 | rR:mean/std/min/max 2.64 1.71 0.00 7.00 | F:mean/std/min/max 216.0 50.0 125.0 381.0 | H 1.289 | V 0.866 | pL 0.006 | vL 0.139 | grad 0.045
Status saved
U 1241 | F 15884800 | FPS 0179 | D 33018 | rR:mean/std/min/max 2.71 1.94 0.00 13.00 | F:mean/std/min/max 219.7 58.9 126.0 529.0 | H 1.310 | V 0.860 | pL 0.015 | vL 0.116 | grad 0.039
U 1242 | F 15897600 | FPS 0181 | D 33088 | rR:mean/std/min/max 2.60 1.78 0.00 13.00 | F:mean/std/min/max 219.5 62.8 126.0 529.0 | H 1.294 | V 0.851 | pL 0.005 | vL 0.097 | grad 0.033
U 1243 | F 15910400 | FPS 0179 | D 33160 | rR:mean/std/min/max 2.57 1.75 0.00 8.00 | F:mean/std/min/max 211.9 49.1 126.0 385.0 | H 1.276 | V 0.857 | pL -0.012 | vL 0.165 | grad 0.046
U 1244 | F 15923200 | FPS 0179 | D 33232 | rR:mean/std/min/max 2.74 2.02 0.00 11.00 | F:mean/std/min/max 216.2 55.0 124.0 389.0 | H 1.279 | V 0.878 | pL -0.018 | vL 0.132 | grad 0.044
U 1245 | F 15936000 | FPS 0179 | D 33303 | rR:mean/std/min/max 2.89 2.01 0.00 11.00 | F:mean/std/min/max 220.2 53.1 124.0 389.0 | H 1.242 | V 0.914 | pL -0.038 | vL 0.189 | grad 0.049
U 1246 | F 15948800 | FPS 0179 | D 33375 | rR:mean/std/min/max 3.18 2.26 0.00 11.00 | F:mean/std/min/max 225.6 57.8 132.0 435.0 | H 1.246 | V 0.965 | pL -0.040 | vL 0.166 | grad 0.047
U 1247 | F 15961600 | FPS 0178 | D 33447 | rR:mean/std/min/max 3.40 2.14 0.00 9.00 | F:mean/std/min/max 234.6 62.0 132.0 438.0 | H 1.232 | V 0.958 | pL 0.006 | vL 0.162 | grad 0.044
U 1248 | F 15974400 | FPS 0179 | D 33519 | rR:mean/std/min/max 3.36 2.06 0.00 11.00 | F:mean/std/min/max 227.8 50.6 130.0 438.0 | H 1.247 | V 0.974 | pL -0.013 | vL 0.158 | grad 0.048
U 1249 | F 15987200 | FPS 0179 | D 33590 | rR:mean/std/min/max 2.98 1.92 0.00 11.00 | F:mean/std/min/max 221.2 49.6 130.0 384.0 | H 1.228 | V 0.947 | pL 0.014 | vL 0.139 | grad 0.038
U 1250 | F 16000000 | FPS 0178 | D 33662 | rR:mean/std/min/max 3.06 1.84 0.00 9.00 | F:mean/std/min/max 225.9 50.5 135.0 379.0 | H 1.219 | V 0.969 | pL -0.026 | vL 0.179 | grad 0.044
Status saved
U 1251 | F 16012800 | FPS 0180 | D 33733 | rR:mean/std/min/max 3.34 2.36 1.00 11.00 | F:mean/std/min/max 222.0 43.7 154.0 380.0 | H 1.220 | V 1.011 | pL -0.038 | vL 0.179 | grad 0.055
U 1252 | F 16025600 | FPS 0177 | D 33805 | rR:mean/std/min/max 3.81 2.47 0.00 11.00 | F:mean/std/min/max 229.7 46.2 130.0 405.0 | H 1.232 | V 1.038 | pL -0.031 | vL 0.234 | grad 0.058
U 1253 | F 16038400 | FPS 0179 | D 33877 | rR:mean/std/min/max 3.59 2.37 0.00 11.00 | F:mean/std/min/max 227.6 52.8 130.0 405.0 | H 1.258 | V 1.036 | pL -0.008 | vL 0.164 | grad 0.044
U 1254 | F 16051200 | FPS 0178 | D 33949 | rR:mean/std/min/max 3.07 2.33 0.00 12.00 | F:mean/std/min/max 220.5 65.0 127.0 513.0 | H 1.227 | V 0.985 | pL 0.034 | vL 0.163 | grad 0.052
U 1255 | F 16064000 | FPS 0178 | D 34020 | rR:mean/std/min/max 3.17 2.32 0.00 12.00 | F:mean/std/min/max 225.5 66.5 138.0 513.0 | H 1.214 | V 0.995 | pL -0.020 | vL 0.161 | grad 0.049
